,City,Cuisines,Cost,Tablebooking,Onlinedelivery,deliverynow,Price_range,rating,rating_color,rating_text,Votes
2824,88,1723,300,0,0,0,1,0.0,4,3,1
2825,88,549,650,0,0,0,2,0.0,4,3,2
2826,88,895,3000,0,0,0,4,0.0,4,3,3
2827,88,1514,1600,1,0,0,3,2.4,3,4,164
2828,88,1520,500,0,0,0,2,2.1,3,4,138
2829,88,1306,200,0,0,0,1,3.3,2,0,21
2830,88,1306,150,0,0,0,1,3.1,2,0,6
2831,88,1626,700,0,0,0,2,3.0,2,0,10
2832,88,177,200,0,0,0,1,3.2,2,0,10
2833,88,1708,300,0,0,0,1,2.9,2,0,6
2834,88,1559,500,0,0,0,2,3.1,2,0,15
2835,88,1306,400,0,0,0,1,3.0,2,0,12
2836,88,1306,300,0,0,0,1,3.4,2,0,29
2837,88,177,150,0,0,0,1,3.0,2,0,9
2838,88,1275,300,0,0,0,1,3.1,2,0,4
2839,88,1306,150,0,0,0,1,3.2,2,0,225
2840,88,1275,100,0,0,0,1,3.2,2,0,8
2841,88,1243,300,0,0,0,1,3.0,2,0,5
2842,88,1576,550,0,0,0,2,2.8,2,0,42
2843,88,1306,200,0,0,0,1,3.1,2,0,16
2844,88,1453,400,0,0,0,1,3.2,2,0,39
2845,88,1593,350,0,0,0,1,2.5,2,0,49
2846,88,1306,250,0,0,0,1,3.0,2,0,20
2847,88,1554,300,0,0,0,1,2.8,2,0,4
2848,88,1306,450,0,0,0,1,2.9,2,0,5
2849,88,1262,100,0,0,0,1,3.3,2,0,16
2850,88,837,500,0,0,0,2,3.0,2,0,57
2851,88,837,500,0,0,0,2,3.0,2,0,42
2852,88,1459,300,0,0,0,1,3.4,2,0,21
2853,88,1749,100,0,0,0,1,3.0,2,0,4
2854,88,240,50,0,0,0,1,3.2,2,0,11
2855,88,1306,150,0,0,0,1,3.0,2,0,53
2856,88,1235,150,0,0,0,1,3.2,2,0,7
2857,88,1235,100,0,0,0,1,3.4,2,0,23
2858,88,1554,150,0,0,0,1,2.9,2,0,4
2859,88,1275,100,0,0,0,1,3.0,2,0,5
2860,88,1306,100,0,0,0,1,3.0,2,0,9
2861,88,1749,100,0,0,0,1,3.2,2,0,16
2862,88,758,100,0,0,0,1,3.4,2,0,18
2863,88,1554,400,0,0,0,1,3.1,2,0,14
2864,88,1306,400,0,0,0,1,2.9,2,0,7
2865,88,1306,300,0,0,0,1,3.0,2,0,4
2866,88,1306,250,0,0,0,1,2.9,2,0,5
2867,88,1749,100,0,0,0,1,3.1,2,0,5
2868,88,1329,450,0,0,0,1,2.8,2,0,59
2869,88,1277,550,0,0,0,2,3.3,2,0,10
2870,88,1275,200,0,0,0,1,3.7,5,2,30
2871,88,230,100,0,0,0,1,3.8,5,2,112
2872,88,1235,100,0,0,0,1,3.8,5,2,59
2873,88,1749,150,0,0,0,1,3.7,5,2,40
2874,88,1306,150,0,0,0,1,3.8,5,2,116
2875,88,1570,600,0,0,0,2,3.9,5,2,444
2876,88,1757,300,0,0,0,1,3.9,5,2,163
2877,88,1262,100,0,0,0,1,3.7,5,2,19
2878,88,230,400,0,0,0,1,3.7,5,2,63
2879,88,828,150,0,0,0,1,3.6,5,2,43
2880,88,1749,100,0,0,0,1,3.9,5,2,1487
2881,88,1262,100,0,0,0,1,3.9,5,2,752
2882,88,1306,150,0,0,0,1,3.6,5,2,437
2883,88,1306,150,0,0,0,1,3.6,5,2,297
2884,88,1262,100,0,0,0,1,3.8,5,2,76
2885,88,1235,100,0,0,0,1,3.5,5,2,21
2886,88,1775,200,0,0,0,1,3.5,5,2,51
2887,88,1749,100,0,0,0,1,0.0,4,3,1
2888,88,249,300,0,0,0,1,0.0,4,3,0
2889,88,1749,100,0,0,0,1,0.0,4,3,0
2890,88,497,300,0,0,0,1,0.0,4,3,0
2891,88,1306,200,0,0,0,1,0.0,4,3,1
2892,88,1306,300,0,0,0,1,0.0,4,3,2
2893,88,828,200,0,0,0,1,0.0,4,3,0
2894,88,1765,200,0,0,0,1,0.0,4,3,3
2895,88,758,100,0,0,0,1,0.0,4,3,3
2896,88,1306,400,0,0,0,1,0.0,4,3,0
2897,88,1235,50,0,0,0,1,0.0,4,3,0
2898,88,1765,100,0,0,0,1,0.0,4,3,2
2899,88,1262,200,0,0,0,1,4.2,1,5,382
2900,88,993,150,0,0,0,1,4.3,1,5,521
2901,88,1749,50,0,1,0,1,4.1,1,5,405
2902,88,1293,3000,0,0,0,4,4.4,1,5,305
2903,88,788,100,0,0,0,1,3.1,2,0,6
2904,88,982,200,0,0,0,1,4.5,0,1,545
2905,88,1749,100,0,0,0,1,3.6,5,2,18
2906,88,982,300,0,0,0,1,3.9,5,2,36
2907,88,1306,300,0,0,0,1,3.6,5,2,185
2908,88,1765,100,0,0,0,1,3.6,5,2,27
2909,88,1244,200,0,0,0,1,3.6,5,2,31
2910,88,1751,150,0,0,0,1,3.7,5,2,54
2911,88,828,100,0,0,0,1,3.7,5,2,21
2912,88,1749,100,0,0,0,1,4.1,1,5,118
2913,88,834,150,0,0,0,1,4.1,1,5,169
2914,88,1262,150,0,0,0,1,4.1,1,5,200
2915,88,1520,500,0,1,0,2,2.7,2,0,23
2916,88,1236,300,0,0,0,1,3.1,2,0,7
2917,88,1520,800,1,0,0,2,3.0,2,0,4
2918,88,1329,500,0,0,0,2,3.2,2,0,26
2919,88,1444,300,0,0,0,1,2.7,2,0,22
2920,88,1520,1000,1,1,1,3,3.0,2,0,70
2921,88,1533,250,0,0,0,1,3.3,2,0,26
2922,88,1518,500,0,1,0,2,3.4,2,0,404
2923,88,828,150,0,0,0,1,3.2,2,0,35
2924,88,1289,400,0,0,0,1,2.7,2,0,135
2925,88,588,600,0,1,0,2,2.9,2,0,16
2926,88,546,500,0,1,0,2,2.9,2,0,39
2927,88,828,300,0,0,0,1,3.4,2,0,18
2928,88,1650,400,0,0,0,1,2.7,2,0,29
2929,88,1329,250,0,0,0,1,3.3,2,0,27
2930,88,1514,500,0,0,0,2,3.2,2,0,13
2931,88,1290,300,0,1,0,1,3.3,2,0,18
2932,88,1332,500,0,0,0,2,2.7,2,0,14
2933,88,1520,600,0,1,0,2,2.5,2,0,59
2934,88,1514,550,0,0,0,2,2.7,2,0,70
2935,88,828,250,0,0,0,1,3.1,2,0,9
2936,88,1306,350,0,1,0,1,2.6,2,0,71
2937,88,1520,1000,0,0,0,3,3.1,2,0,5
2938,88,223,500,0,1,0,2,2.9,2,0,7
2939,88,828,250,0,0,0,1,3.2,2,0,16
2940,88,1487,1200,1,0,0,3,3.2,2,0,14
2941,88,1235,150,0,0,0,1,3.2,2,0,17
2942,88,1262,150,0,0,0,1,3.7,5,2,55
2943,88,828,100,0,0,0,1,3.6,5,2,46
2944,88,758,100,0,1,0,1,3.8,5,2,112
2945,88,828,100,0,0,0,1,3.7,5,2,99
2946,88,629,600,0,1,0,2,3.9,5,2,109
2947,88,226,500,0,1,0,2,3.6,5,2,458
2948,88,1519,650,0,1,0,2,3.5,5,2,443
2949,88,230,100,0,0,0,1,3.7,5,2,33
2950,88,1306,400,0,0,0,1,0.0,4,3,0
2951,88,828,300,0,0,0,1,0.0,4,3,2
2952,88,201,100,0,0,0,1,0.0,4,3,2
2953,88,331,450,0,0,0,1,0.0,4,3,1
2954,88,497,300,0,0,0,1,0.0,4,3,2
2955,88,1520,1500,1,0,0,3,0.0,4,3,1
2956,88,1329,400,0,0,0,1,0.0,4,3,0
2957,88,841,300,0,0,0,1,0.0,4,3,2
2958,88,1235,150,0,0,0,1,0.0,4,3,2
2959,88,186,500,0,0,0,2,0.0,4,3,0
2960,88,1348,600,0,1,0,2,2.4,3,4,41
2961,88,251,600,0,1,0,2,2.3,3,4,38
2962,88,1520,1200,1,0,0,3,3.4,2,0,134
2963,88,722,1300,1,1,0,3,2.8,2,0,153
2964,88,1480,2000,1,0,0,4,3.2,2,0,455
2965,88,1338,1450,1,0,0,3,3.5,5,2,609
2966,88,1288,600,0,1,0,2,3.1,2,0,6
2967,88,186,300,0,0,0,1,3.2,2,0,17
2968,88,564,1200,1,1,0,3,3.0,2,0,126
2969,88,191,400,0,0,0,1,3.0,2,0,4
2970,88,582,150,0,0,0,1,3.0,2,0,14
2971,88,426,1200,1,0,0,3,3.5,5,2,282
2972,88,944,300,0,0,0,1,3.6,5,2,95
2973,88,828,150,0,0,0,1,0.0,4,3,0
2974,88,497,150,0,0,0,1,0.0,4,3,0
2975,88,1306,100,0,0,0,1,0.0,4,3,0
2976,88,1554,300,0,0,0,1,0.0,4,3,0
2977,88,249,300,0,0,0,1,0.0,4,3,0
2978,88,497,450,0,0,0,1,0.0,4,3,1
2979,88,211,150,0,0,0,1,0.0,4,3,1
2980,88,535,1500,1,0,0,3,4.0,1,5,225
2981,88,572,400,0,0,0,1,3.1,2,0,28
2982,88,982,300,0,1,0,1,3.3,2,0,38
2983,88,1514,600,0,0,0,2,2.8,2,0,54
2984,88,1329,400,0,0,0,1,2.8,2,0,32
2985,88,331,750,0,0,0,2,3.2,2,0,42
2986,88,331,450,0,0,0,1,2.9,2,0,10
2987,88,1597,300,0,0,0,1,2.8,2,0,27
2988,88,1514,600,0,1,0,2,3.2,2,0,35
2989,88,1520,1600,1,1,0,3,2.5,2,0,82
2990,88,1514,500,0,0,0,2,3.2,2,0,24
2991,88,1306,500,0,0,0,2,2.9,2,0,14
2992,88,828,200,0,0,0,1,2.8,2,0,16
2993,88,1306,450,0,0,0,1,3.0,2,0,11
2994,88,1514,600,0,0,0,2,3.1,2,0,14
2995,88,191,150,0,0,0,1,3.5,5,2,91
2996,88,1306,1400,1,1,0,3,3.7,5,2,110
2997,88,1109,2400,1,1,0,4,3.9,5,2,886
2998,88,1493,400,0,0,0,1,0.0,4,3,3
2999,88,1373,1800,1,1,0,3,2.6,2,0,152
3000,88,1422,1300,1,0,0,3,2.9,2,0,140
3001,88,331,450,0,1,0,1,3.4,2,0,277
3002,88,900,1350,1,0,0,3,3.1,2,0,1099
3003,88,331,600,0,0,0,2,3.4,2,0,76
3004,88,1329,400,0,1,0,1,3.2,2,0,89
3005,88,1306,1300,0,1,0,3,3.4,2,0,1523
3006,88,565,1600,0,1,0,3,3.0,2,0,671
3007,88,828,200,0,0,0,1,3.3,2,0,1300
3008,88,1357,1000,0,0,0,3,2.7,2,0,2460
3009,88,1357,1000,0,0,0,3,2.5,2,0,1096
3010,88,1723,600,0,1,0,2,3.4,2,0,499
3011,88,1477,1100,1,0,0,3,3.2,2,0,563
3012,88,687,1500,0,0,0,3,4.7,0,1,52
3013,88,982,150,0,1,0,1,4.9,0,1,2620
3014,88,1306,1800,1,1,0,3,4.7,0,1,242
3015,88,1306,550,0,0,0,2,3.6,5,2,485
3016,88,588,1100,1,1,0,3,3.9,5,2,2639
3017,88,709,1100,0,0,0,3,3.7,5,2,706
3018,88,310,500,0,1,0,2,3.8,5,2,2093
3019,88,320,500,0,1,0,2,3.6,5,2,548
3020,88,331,700,0,0,0,2,3.6,5,2,361
3021,88,1435,1500,0,1,0,3,3.7,5,2,873
3022,88,512,1200,1,0,0,3,3.7,5,2,673
3023,88,1422,1200,1,0,0,3,3.7,5,2,834
3024,88,1361,800,0,0,0,2,3.6,5,2,877
3025,88,1633,1400,0,1,0,3,3.9,5,2,1503
3026,88,331,500,0,0,0,2,3.9,5,2,3206
3027,88,487,400,0,1,0,1,3.9,5,2,487
3028,88,138,1700,1,1,0,3,3.9,5,2,2003
3029,88,497,1800,1,0,0,3,3.9,5,2,496
3030,88,1514,1400,1,1,0,3,3.9,5,2,841
3031,88,1626,700,0,0,0,2,3.7,5,2,336
3032,88,307,600,0,1,0,2,3.8,5,2,271
3033,88,307,600,0,0,0,2,3.9,5,2,1607
3034,88,1416,2000,1,1,0,4,3.5,5,2,706
3035,88,1506,1200,1,0,0,3,3.9,5,2,1379
3036,88,953,600,0,1,0,2,3.7,5,2,55
3037,88,1774,550,0,0,0,2,3.9,5,2,1151
3038,88,1401,1300,1,1,0,3,3.7,5,2,626
3039,88,1306,250,0,1,0,1,3.8,5,2,301
3040,88,1411,1200,1,0,0,3,3.8,5,2,1174
3041,88,1306,600,0,0,0,2,3.5,5,2,2185
3042,88,1514,600,0,1,0,2,3.5,5,2,321
3043,88,54,500,0,1,0,2,3.7,5,2,427
3044,88,1288,650,0,1,0,2,3.7,5,2,1189
3045,88,1484,1600,0,0,0,3,3.9,5,2,1286
3046,88,837,450,0,1,0,1,3.7,5,2,41
3047,88,931,1200,1,1,0,3,3.7,5,2,277
3048,88,474,1500,1,0,0,3,3.6,5,2,391
3049,88,802,2200,0,0,0,4,3.9,5,2,2589
3050,88,837,500,0,0,0,2,3.8,5,2,388
3051,88,837,500,0,0,0,2,3.7,5,2,108
3052,88,111,400,0,0,0,1,3.5,5,2,95
3053,88,229,1400,1,0,0,3,3.9,5,2,66
3054,88,1514,650,0,1,0,2,3.9,5,2,310
3055,88,1520,1000,0,0,0,3,3.7,5,2,3010
3056,88,1642,1200,0,1,0,3,3.7,5,2,1891
3057,88,1444,900,0,0,0,2,3.8,5,2,1761
3058,88,1475,1400,1,0,0,3,3.8,5,2,367
3059,88,1376,1700,0,0,0,3,3.8,5,2,1158
3060,88,1373,2400,0,0,0,4,3.8,5,2,2689
3061,88,1514,1000,0,1,0,3,3.6,5,2,1434
3062,88,1102,1000,0,1,0,3,3.5,5,2,541
3063,88,1334,1100,1,0,0,3,3.7,5,2,140
3064,88,529,5000,0,0,0,4,3.6,5,2,61
3065,88,1514,1100,1,1,0,3,3.7,5,2,1256
3066,88,903,1700,1,0,0,3,3.5,5,2,422
3067,88,945,950,0,1,0,2,3.6,5,2,1134
3068,88,639,1350,1,1,0,3,3.5,5,2,1863
3069,88,1631,600,0,1,0,2,3.5,5,2,1311
3070,88,233,400,0,0,0,1,3.7,5,2,1333
3071,88,1699,300,0,0,0,1,3.6,5,2,50
3072,88,1290,2800,1,0,0,4,3.5,5,2,92
3073,88,331,700,0,0,0,2,3.8,5,2,552
3074,88,58,500,0,1,0,2,3.5,5,2,276
3075,88,911,1600,1,0,0,3,3.7,5,2,1801
3076,88,588,1200,0,1,0,3,3.5,5,2,327
3077,88,1420,1200,1,0,0,3,3.9,5,2,1020
3078,88,913,1250,1,0,0,3,3.8,5,2,645
3079,88,1078,1500,1,0,0,3,3.9,5,2,143
3080,88,1496,1500,1,0,0,3,3.9,5,2,1545
3081,88,1419,1400,1,0,0,3,3.5,5,2,63
3082,88,828,450,0,1,0,1,3.9,5,2,783
3083,88,1499,1600,1,0,0,3,3.9,5,2,3413
3084,88,1514,1600,1,1,0,3,3.9,5,2,1087
3085,88,45,1500,0,0,0,3,3.7,5,2,4914
3086,88,1514,1800,0,0,0,3,3.9,5,2,908
3087,88,534,1500,1,1,0,3,3.5,5,2,1027
3088,88,1178,1600,1,1,0,3,3.9,5,2,1071
3089,88,1789,200,0,1,0,1,0.0,4,3,0
3090,88,1626,500,0,1,0,2,0.0,4,3,0
3091,88,1306,200,0,0,0,1,0.0,4,3,2
3092,88,1470,1600,1,0,0,3,4.4,1,5,840
3093,88,1357,1800,1,0,0,3,4.0,1,5,2333
3094,88,1338,2000,1,1,0,4,4.1,1,5,1821
3095,88,1329,1600,0,0,0,3,4.1,1,5,3164
3096,88,254,800,0,1,0,2,4.1,1,5,740
3097,88,246,1000,0,1,0,3,4.0,1,5,510
3098,88,1356,2000,1,1,0,4,4.2,1,5,961
3099,88,729,1800,1,0,0,3,4.1,1,5,799
3100,88,497,1200,1,0,0,3,4.0,1,5,412
3101,88,1272,2200,0,0,0,4,4.4,1,5,1942
3102,88,1111,2000,1,1,0,4,4.0,1,5,312
3103,88,956,800,1,1,0,2,4.0,1,5,361
3104,88,1500,1900,1,1,0,3,4.3,1,5,1129
3105,88,706,1400,1,0,0,3,4.0,1,5,510
3106,88,830,1000,1,0,0,3,4.0,1,5,608
3107,88,627,1600,1,0,0,3,4.1,1,5,1959
3108,88,1087,1800,1,1,0,3,4.0,1,5,817
3109,88,143,1200,1,1,0,3,4.1,1,5,400
3110,88,1699,500,0,1,0,2,4.3,1,5,5172
3111,88,711,1300,1,0,0,3,4.1,1,5,467
3112,88,331,700,0,0,0,2,4.1,1,5,2417
3113,88,1435,1500,1,0,0,3,4.1,1,5,90
3114,88,1308,1500,1,0,0,3,4.3,1,5,104
3115,88,737,2100,1,0,0,4,4.0,1,5,2252
3116,88,1437,2200,1,0,0,4,4.1,1,5,1838
3117,88,1401,1600,0,0,0,3,4.0,1,5,1758
3118,88,191,400,0,0,0,1,4.3,1,5,1457
3119,88,204,400,0,0,0,1,4.3,1,5,3591
3120,88,1357,1500,1,0,0,3,4.1,1,5,492
3121,88,1329,550,0,1,0,2,2.6,2,0,77
3122,88,1329,1900,1,0,0,3,3.2,2,0,113
3123,88,684,1000,0,1,0,3,3.3,2,0,140
3124,88,837,300,0,1,0,1,3.5,5,2,164
3125,88,1329,800,0,1,0,2,3.1,2,0,106
3126,88,1384,800,1,1,0,2,3.3,2,0,134
3127,88,837,500,0,1,0,2,3.4,2,0,77
3128,88,1306,950,1,1,0,2,3.3,2,0,102
3129,88,1570,600,0,0,0,2,3.5,5,2,217
3130,88,895,2500,1,0,0,4,3.5,5,2,59
3131,88,191,1000,1,0,0,3,3.7,5,2,60
3132,88,895,2000,1,0,0,4,3.2,2,0,12
3133,88,1094,3000,1,0,0,4,3.5,5,2,115
3134,88,1334,1000,1,0,0,3,3.3,2,0,165
3135,88,837,500,0,1,0,2,3.4,2,0,41
3136,88,1354,1000,1,1,0,3,3.5,5,2,116
3137,88,1570,550,0,0,0,2,3.7,5,2,262
3138,88,1306,400,0,0,0,1,3.5,5,2,364
3139,88,1560,600,0,0,0,2,2.8,2,0,28
3140,88,1444,400,0,0,0,1,3.2,2,0,12
3141,88,331,450,0,0,0,1,2.8,2,0,22
3142,88,1306,400,0,0,0,1,2.9,2,0,6
3143,88,1514,400,0,0,0,1,3.4,2,0,45
3144,88,1275,150,0,0,0,1,3.0,2,0,6
3145,88,1352,400,0,0,0,1,2.9,2,0,6
3146,88,201,200,0,0,0,1,3.1,2,0,8
3147,88,837,500,0,1,0,2,2.8,2,0,23
3148,88,1765,150,0,0,0,1,3.2,2,0,6
3149,88,1329,500,0,1,0,2,3.0,2,0,33
3150,88,1699,200,0,0,0,1,3.0,2,0,5
3151,88,1373,600,0,0,0,2,3.4,2,0,159
3152,88,1611,500,0,0,0,2,3.7,5,2,85
3153,88,1554,700,1,0,0,2,3.8,5,2,189
3154,88,1514,500,0,1,0,2,3.7,5,2,519
3155,88,1373,500,0,0,0,2,3.5,5,2,26
3156,88,1514,600,0,0,0,2,3.8,5,2,124
3157,88,1329,1100,1,0,0,3,3.6,5,2,711
3158,88,1514,500,0,0,0,2,3.6,5,2,109
3159,88,1306,400,0,0,0,1,3.7,5,2,57
3160,88,1306,350,0,0,0,1,3.6,5,2,88
3161,88,1306,200,0,0,0,1,0.0,4,3,0
3162,88,1306,100,0,0,0,1,0.0,4,3,0
3163,88,331,450,0,0,0,1,0.0,4,3,0
3164,88,1306,300,0,0,0,1,0.0,4,3,0
3165,88,1306,200,0,0,0,1,0.0,4,3,0
3166,88,1275,400,0,0,0,1,0.0,4,3,0
3167,88,1514,500,0,0,0,2,0.0,4,3,0
3168,88,1306,200,0,0,0,1,0.0,4,3,1
3169,88,1306,150,0,0,0,1,0.0,4,3,0
3170,88,1275,400,0,0,0,1,0.0,4,3,0
3171,88,1262,150,0,0,0,1,0.0,4,3,1
3172,88,1306,150,0,0,0,1,0.0,4,3,0
3173,88,1275,500,0,0,0,2,0.0,4,3,3
3174,88,1306,100,0,0,0,1,0.0,4,3,1
3175,88,1618,300,0,0,0,1,0.0,4,3,3
3176,88,1306,400,0,0,0,1,0.0,4,3,0
3177,88,828,200,0,0,0,1,0.0,4,3,0
3178,88,1554,100,0,0,0,1,0.0,4,3,0
3179,88,1514,400,0,0,0,1,0.0,4,3,0
3180,88,1626,700,0,0,0,2,2.3,3,4,32
3181,88,1275,500,0,0,0,2,4.1,1,5,271
3182,88,201,150,0,0,0,1,3.0,2,0,4
3183,88,497,250,0,0,0,1,0.0,4,3,1
3184,88,533,1200,1,0,0,3,3.3,2,0,176
3185,88,1262,100,0,0,0,1,3.1,2,0,10
3186,88,331,650,0,1,0,2,3.3,2,0,73
3187,88,886,200,0,0,0,1,3.0,2,0,12
3188,88,186,300,0,0,0,1,3.4,2,0,13
3189,88,1373,600,0,0,0,2,3.3,2,0,33
3190,88,1290,700,0,1,0,2,3.4,2,0,104
3191,88,186,300,0,1,0,1,3.2,2,0,12
3192,88,1514,900,1,0,0,2,3.2,2,0,600
3193,88,186,600,0,0,0,2,3.2,2,0,13
3194,88,1319,700,0,1,0,2,2.7,2,0,8
3195,88,1626,700,0,0,0,2,2.5,2,0,78
3196,88,1514,600,0,0,0,2,3.4,2,0,35
3197,88,186,500,0,0,0,2,3.4,2,0,16
3198,88,758,300,0,1,0,1,2.5,2,0,7
3199,88,986,400,0,1,0,1,2.8,2,0,26
3200,88,986,400,0,1,0,1,3.3,2,0,29
3201,88,1655,350,0,0,0,1,2.7,2,0,16
3202,88,1306,450,0,0,0,1,3.2,2,0,14
3203,88,828,500,0,0,0,2,3.1,2,0,9
3204,88,758,250,0,0,0,1,2.9,2,0,7
3205,88,841,300,0,0,0,1,2.9,2,0,102
3206,88,1262,150,0,0,0,1,3.2,2,0,22
3207,88,1514,600,0,1,0,2,3.1,2,0,9
3208,88,660,1600,1,0,0,3,3.1,2,0,128
3209,88,625,1600,0,0,0,3,3.0,2,0,496
3210,88,1514,450,0,0,0,1,3.2,2,0,8
3211,88,1329,550,0,1,0,2,3.3,2,0,19
3212,88,1514,600,0,0,0,2,3.4,2,0,35
3213,88,1520,600,0,1,0,2,3.2,2,0,53
3214,88,1373,600,0,1,0,2,3.0,2,0,39
3215,88,177,300,0,0,0,1,3.3,2,0,25
3216,88,828,300,0,0,0,1,3.2,2,0,28
3217,88,1306,500,0,1,0,2,3.4,2,0,44
3218,88,1520,500,0,1,0,2,2.6,2,0,56
3219,88,1031,1500,1,1,0,3,3.9,5,2,245
3220,88,588,700,0,0,0,2,3.5,5,2,215
3221,88,420,1200,1,1,0,3,3.6,5,2,386
3222,88,191,350,0,1,0,1,3.8,5,2,460
3223,88,1171,600,0,1,0,2,3.6,5,2,146
3224,88,982,300,0,0,0,1,3.7,5,2,55
3225,88,422,1000,0,1,0,3,3.7,5,2,390
3226,88,1282,400,0,1,0,1,3.5,5,2,15
3227,88,758,300,0,1,0,1,3.6,5,2,130
3228,88,1520,600,0,0,0,2,3.9,5,2,301
3229,88,255,800,1,1,0,2,3.7,5,2,338
3230,88,627,1600,1,1,0,3,3.9,5,2,798
3231,88,891,900,0,1,0,2,3.8,5,2,192
3232,88,588,700,0,1,0,2,3.8,5,2,196
3233,88,310,500,0,1,0,2,3.7,5,2,766
3234,88,1514,700,0,1,0,2,3.6,5,2,42
3235,88,1408,1400,1,1,0,3,3.6,5,2,139
3236,88,186,300,0,1,0,1,3.8,5,2,24
3237,88,1536,1500,1,1,0,3,3.5,5,2,208
3238,88,537,1200,1,1,0,3,3.6,5,2,99
3239,88,1678,1800,1,1,0,3,3.7,5,2,601
3240,88,1031,2000,1,1,0,4,3.8,5,2,354
3241,88,1520,1000,1,1,0,3,3.8,5,2,130
3242,88,1444,900,0,1,0,2,3.8,5,2,303
3243,88,1098,900,1,1,0,2,3.8,5,2,306
3244,88,344,800,0,0,0,2,3.7,5,2,304
3245,88,1329,600,0,1,0,2,3.7,5,2,308
3246,88,58,500,0,1,0,2,3.6,5,2,84
3247,88,1387,1500,1,0,0,3,3.9,5,2,749
3248,88,1334,1800,1,0,0,3,3.8,5,2,238
3249,88,243,200,0,0,0,1,0.0,4,3,2
3250,88,1306,200,0,0,0,1,0.0,4,3,2
3251,88,1306,300,0,0,0,1,0.0,4,3,0
3252,88,497,150,0,0,0,1,0.0,4,3,2
3253,88,1444,150,0,0,0,1,0.0,4,3,0
3254,88,1275,400,0,0,0,1,0.0,4,3,0
3255,88,497,500,0,0,0,2,0.0,4,3,0
3256,88,1514,600,0,0,0,2,2.4,3,4,35
3257,88,1068,1750,1,1,0,3,4.1,1,5,711
3258,88,379,1000,1,0,0,3,4.4,1,5,50
3259,88,201,400,0,1,0,1,4.1,1,5,561
3260,88,1514,1500,1,1,0,3,4.0,1,5,183
3261,88,1272,1700,1,1,0,3,4.1,1,5,242
3262,88,417,800,1,1,0,2,4.1,1,5,223
3263,88,1645,900,1,1,0,2,4.1,1,5,769
3264,88,982,200,0,1,0,1,4.0,1,5,169
3265,88,644,1600,1,1,0,3,4.2,1,5,63
3266,88,1467,1650,1,1,0,3,4.0,1,5,460
3267,88,1723,600,0,1,0,2,4.0,1,5,782
3268,88,1329,900,0,1,0,2,4.2,1,5,95
3269,88,186,550,0,1,0,2,4.2,1,5,372
3270,88,1765,200,0,0,0,1,0.0,4,3,2
3271,88,201,200,0,0,0,1,0.0,4,3,0
3272,88,1381,300,0,0,0,1,0.0,4,3,0
3273,88,1706,600,0,0,0,2,0.0,4,3,1
3274,88,1306,100,0,0,0,1,3.1,2,0,29
3275,88,331,400,0,0,0,1,3.4,2,0,69
3276,88,1329,400,0,1,0,1,2.8,2,0,109
3277,88,465,800,0,0,0,2,2.8,2,0,15
3278,88,371,600,0,0,0,2,3.4,2,0,76
3279,88,331,450,0,0,0,1,3.4,2,0,46
3280,88,331,450,0,0,0,1,3.2,2,0,87
3281,88,1568,300,0,0,0,1,2.6,2,0,45
3282,88,1626,700,0,0,0,2,2.5,2,0,109
3283,88,186,200,0,0,0,1,3.0,2,0,8
3284,88,1448,300,0,0,0,1,3.3,2,0,35
3285,88,1329,450,0,1,0,1,2.8,2,0,81
3286,88,1655,350,0,1,0,1,3.1,2,0,72
3287,88,201,100,0,0,0,1,3.0,2,0,18
3288,88,512,850,1,0,0,2,3.3,2,0,113
3289,88,1235,100,0,0,0,1,2.8,2,0,5
3290,88,1306,300,0,0,0,1,3.3,2,0,51
3291,88,1306,150,0,0,0,1,2.9,2,0,5
3292,88,1161,900,1,0,0,2,3.0,2,0,82
3293,88,1306,600,0,1,0,2,3.0,2,0,12
3294,88,518,350,0,1,0,1,2.6,2,0,26
3295,88,1275,300,0,1,0,1,3.2,2,0,17
3296,88,1520,600,0,1,0,2,3.3,2,0,85
3297,88,1102,1000,0,1,0,3,3.4,2,0,143
3298,88,497,300,0,0,0,1,3.4,2,0,39
3299,88,913,2000,1,0,0,4,2.7,2,0,81
3300,88,828,250,0,0,0,1,3.3,2,0,69
3301,88,201,200,0,0,0,1,2.6,2,0,16
3302,88,1384,700,0,0,0,2,3.4,2,0,173
3303,88,503,400,0,0,0,1,3.2,2,0,45
3304,88,1329,1100,0,0,0,3,2.7,2,0,50
3305,88,1373,600,0,1,0,2,3.4,2,0,427
3306,88,1699,450,0,1,0,1,2.6,2,0,138
3307,88,828,100,0,0,0,1,3.0,2,0,14
3308,88,497,450,0,1,0,1,2.8,2,0,51
3309,88,1348,700,0,1,0,2,3.1,2,0,130
3310,88,372,900,1,1,0,2,4.6,0,1,1071
3311,88,201,250,0,1,0,1,3.6,5,2,258
3312,88,177,250,0,1,0,1,3.9,5,2,533
3313,88,986,150,0,0,0,1,3.7,5,2,93
3314,88,1333,550,0,1,0,2,3.7,5,2,484
3315,88,1409,1000,1,0,0,3,3.7,5,2,49
3316,88,555,800,0,1,0,2,3.9,5,2,2724
3317,88,364,550,0,1,0,2,3.8,5,2,541
3318,88,1329,250,0,0,0,1,3.7,5,2,91
3319,88,410,650,1,1,0,2,3.8,5,2,1970
3320,88,1275,400,0,0,0,1,0.0,4,3,0
3321,88,230,100,0,0,0,1,0.0,4,3,1
